OBJECTID,School_Code,School_Name,Address,City,State,Zip,Phone,Lowest_Grade,Highest_Grade,District_Code,District_Name,Setting,Charter_YN,Type_,COUNTY,LATITUDE,LONGITUDE,nhid,countyfp10,nhname
186,1572,HIGH PLAINS ELEMENTARY SCHOOL,6100 SOUTH FULTON STREET,GREENWOOD VILLAGE,CO,80111,7205543600,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.605568,-104.871353,122,08005,Centennial Airport
207,7277,RED HAWK RIDGE ELEMENTARY SCHOOL,16251 E GEDDES AVENUE,CENTENNIAL,CO,80112,7208863800,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.582542,-104.799522,122,08005,Centennial Airport
1871,7484,MOUNTAIN VIEW VIRTUAL,7730 EAST BELLEVIEW AVENUE SUITE AG-9,GREENWOOD VILLAGE,CO,80111,3037701240,9th Grade,12th Grade,9170,COLORADO DIGITAL BOCES,Colorado BOCES,N,Public School Physical Address,ARAPAHOE,39.623833,-104.898483,122,08005,Centennial Airport
1873,7449,ROCKY MOUNTAIN DIGITAL ACADEMY,"7730 E. Belleview Ave, Ste AG-9",Greenwood Village,CO,80111,3037701240,8th Grade,12th Grade,9170,COLORADO DIGITAL BOCES,Colorado BOCES,N,Public School Physical Address,ARAPAHOE,39.623833,-104.898483,122,08005,Centennial Airport
160,714,BELLEVIEW ELEMENTARY SCHOOL,4851 SOUTH DAYTON STREET,GREENWOOD VILLAGE,CO,80111,7205543100,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.627338,-104.875984,125,08005,Cherry Creek Reservoir
163,1566,CAMPUS MIDDLE SCHOOL,4785 SOUTH DAYTON STREET,GREENWOOD VILLAGE,CO,80111,7205542700,6th Grade,8th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.628742,-104.875954,125,08005,Cherry Creek Reservoir
168,1570,CHERRY CREEK HIGH SCHOOL,9300 EAST UNION AVENUE,GREENWOOD VILLAGE,CO,80111,7205542000,9th Grade,12th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.631306,-104.87941,125,08005,Cherry Creek Reservoir
209,7559,SAGEBRUSH ELEMENTARY SCHOOL,14700 EAST TEMPLE PLACE,AURORA,CO,80015,7208868300,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.63245,-104.817314,125,08005,Cherry Creek Reservoir
157,242,ANTELOPE RIDGE ELEMENTARY SCHOOL,5455 SOUTH TEMPE STREET,AURORA,CO,80015,7208863300,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.625435,-104.727142,126,08005,Northeast Centennial
159,442,ASPEN CROSSING ELEMENTARY SCHOOL,4655 S HIMALAYA STREET,CENTENNIAL,CO,80015,7208863700,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.631508,-104.752609,126,08005,Northeast Centennial
171,1916,COTTONWOOD CREEK ELEMENTARY SCHOOL,11200 EAST ORCHARD AVENUE,ENGLEWOOD,CO,80111,7205543200,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.609661,-104.85878,126,08005,Northeast Centennial
174,2094,DAKOTA VALLEY ELEMENTARY SCHOOL,3950 SOUTH KIRK WAY,AURORA,CO,80013,7208863000,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.645496,-104.746529,126,08005,Northeast Centennial
179,2897,FALCON CREEK MIDDLE SCHOOL,6100 SOUTH GENOA STREET,AURORA,CO,80016,7208867600,6th Grade,8th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.606083,-104.756737,126,08005,Northeast Centennial
180,16,FOX HOLLOW ELEMENTARY SCHOOL,6363 SOUTH WACO STREET,AURORA,CO,80116,7208868700,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.601196,-104.780891,126,08005,Northeast Centennial
185,4189,HERITAGE HEIGHTS ACADEMY,19697 EAST SMOKY HILL ROAD,CENTENNIAL,CO,80015,9709862830,Kindergarten,5th Grade,130,CHERRY CREEK 5,Denver Metro,Y,Public School Physical Address,ARAPAHOE,39.6143,-104.759338,126,08005,Northeast Centennial
197,6225,MOUNTAIN VISTA ELEMENTARY SCHOOL,22200 EAST RADCLIFF PARKWAY,CENTENNIAL,CO,80015,7208862700,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.633804,-104.728157,126,08005,Northeast Centennial
201,6820,PEAKVIEW ELEMENTARY SCHOOL,19451 EAST PROGRESS CIRCLE,CENTENNIAL,CO,80015,7208863100,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.622696,-104.759789,126,08005,Northeast Centennial
208,7476,ROLLING HILLS ELEMENTARY SCHOOL,5756 SOUTH BISCAY CIRCLE,AURORA,CO,80015,7208863400,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.612003,-104.764633,126,08005,Northeast Centennial
210,141,SKY VISTA MIDDLE SCHOOL,4500 S HIMALAYA STREET,AURORA,CO,80015,7208864711,6th Grade,8th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.633667,-104.749084,126,08005,Northeast Centennial
216,8850,TIMBERLINE ELEMENTARY SCHOOL,5500 SOUTH KILLARNEY STREET,CENTENNIAL,CO,80015,7208863200,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.61697,-104.749222,126,08005,Northeast Centennial
217,8887,TRAILS WEST ELEMENTARY SCHOOL,5400 SOUTH WACO STREET,CENTENNIAL,CO,80015,7208868500,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.618988,-104.780388,126,08005,Northeast Centennial
173,1970,CREEKSIDE ELEMENTARY SCHOOL,19993 EAST LONG AVENUE,CENTENNIAL,CO,80016,7208863500,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.579601,-104.755714,127,08005,Southeast Centennial
182,3589,GRANDVIEW HIGH SCHOOL,20500 EAST ARAPAHOE ROAD,AURORA,CO,80016,7208866500,9th Grade,12th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.59483,-104.74913,127,08005,Southeast Centennial
1219,6806,PARR ELEMENTARY SCHOOL,5800 WEST 84TH AVENUE,ARVADA,CO,80003,3039829890,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.849579,-105.060089,130,08059,Far Horizons
1148,2189,DORAL ACADEMY OF COLORADO,7100 WADSWORTH BLVD,ARVADA,CO,80003,3032503627,Kindergarten,7th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,Y,Public School Physical Address,JEFFERSON,39.824986,-105.081314,143,08059,Hackberry Hill
1174,3726,HACKBERRY HILL ELEMENTARY SCHOOL,7300 WEST 76TH AVENUE,ARVADA,CO,80003,3039820260,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.834835,-105.077644,143,08059,Hackberry Hill
1216,6330,NORTH ARVADA MIDDLE SCHOOL,7285 PIERCE STREET,ARVADA,CO,80003,3039820528,7th Grade,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.82766,-105.072144,143,08059,Hackberry Hill
1252,8793,TWO ROADS CHARTER SCHOOL,6980 PIERCE STREET,ARVADA,CO,80003,3034233377,Preschool,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,Y,Public School Physical Address,JEFFERSON,39.82288,-105.071945,143,08059,Hackberry Hill
175,2292,DRY CREEK ELEMENTARY SCHOOL,7686 EAST HINSDALE AVENUE,ENGLEWOOD,CO,80112,7205543300,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.581944,-104.899277,128,08005,West Centennial
184,3926,HERITAGE ELEMENTARY SCHOOL,6867 EAST HERITAGE PLACE SOUTH,CENTENNIAL,CO,80111,7205543500,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.59597,-104.909546,128,08005,West Centennial
189,4078,HOMESTEAD ELEMENTARY SCHOOL,7451 SOUTH HOMESTEAD PARKWAY,CENTENNIAL,CO,80112,7205543700,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.581257,-104.909119,128,08005,West Centennial
219,9200,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,8195 EAST COSTILLA BOULEVARD,CENTENNIAL,CO,80112,7205543800,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.589279,-104.895981,128,08005,West Centennial
221,9624,WILLOW CREEK ELEMENTARY SCHOOL,7855 SOUTH WILLOW WAY,CENTENNIAL,CO,80112,7205543900,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.573772,-104.887093,128,08005,West Centennial
232,4447,JOHN WESLEY POWELL MIDDLE SCHOOL,8000 SOUTH CORONA WAY,LITTLETON,CO,80122,3033477850,6th Grade,8th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.572735,-104.978256,128,08005,West Centennial
236,5236,LOIS LENSKI ELEMENTARY SCHOOL,6350 SOUTH FAIRFAX WAY,CENTENNIAL,CO,80121,3033474575,Kindergarten,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.601036,-104.930626,128,08005,West Centennial
238,4316,NEWTON MIDDLE SCHOOL,4001 EAST ARAPAHOE ROAD,CENTENNIAL,CO,80122,3033477900,6th Grade,8th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.595196,-104.940422,128,08005,West Centennial
239,6814,PEABODY ELEMENTARY SCHOOL,3128 EAST MAPLEWOOD AVENUE,CENTENNIAL,CO,80121,3033474625,Preschool,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.603748,-104.95208,128,08005,West Centennial
241,7606,SANDBURG ELEMENTARY SCHOOL,6900 SOUTH ELIZABETH STREET,CENTENNIAL,CO,80122,3033474675,Kindergarten,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.590961,-104.955238,128,08005,West Centennial
162,1155,BUFFALO TRAIL ELEMENTARY SCHOOL,24300 EAST PROGRESS DRIVE,AURORA,CO,80016,7208864000,Preschool,6th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.621922,-104.705215,129,08005,Southeast Aurora
266,2673,EDNA AND JOHN W. MOSLEY P-8,55 NORTH SALIDA WAY,AURORA,CO,80011,3033261333,Preschool,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.717685,-104.787002,129,08005,Southeast Aurora
285,6189,MURPHY CREEK K-8 SCHOOL,1400 S OLD TOM MORRIS ROAD,AURORA,CO,80018,3033660579,Preschool,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.690872,-104.711861,129,08005,Southeast Aurora
306,8356,WILLIAM SMITH HIGH SCHOOL,400 AIRPORT BLVD,AURORA,CO,80011,3033648715,9th Grade,12th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.722042,-104.791,129,08005,Southeast Aurora
652,40,RIDGE VIEW ACADEMY CHARTER SCHOOL,28101 EAST QUINCY AVENUE,WATKINS,CO,80137,3037663000,9th Grade,12th Grade,880,DENVER COUNTY 1,Denver Metro,Y,Public School Physical Address,ARAPAHOE,39.638474,-104.65786,129,08005,Southeast Aurora
1235,7708,SECREST ELEMENTARY SCHOOL,6875 WEST 64TH AVENUE,ARVADA,CO,80003,3039820760,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.812889,-105.073242,144,08059,Larmar Heights
1159,2799,EXCEL ACADEMY CHARTER SCHOOL,11500 W. 84TH AVE,ARVADA,CO,80005,3034672295,Kindergarten,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,Y,Public School Physical Address,JEFFERSON,39.851261,-105.1297,131,08059,South Standley Lake
1240,7870,SIERRA ELEMENTARY SCHOOL,7751 OAK STREET,ARVADA,CO,80005,3039820821,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.836979,-105.119446,132,08059,Sierra Vista
1204,5758,MEIKLEJOHN ELEMENTARY,13405 W 83RD PL,ARVADA,CO,80005,3039825695,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.847504,-105.150246,138,08059,Whisper Creek
1257,9232,WARDER ELEMENTARY SCHOOL,7840 CARR DRIVE,ARVADA,CO,80005,3039820950,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.838127,-105.092377,147,08059,Clubcrest
1229,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,13355 WEST 80TH AVENUE,ARVADA,CO,80005,3039825600,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.84169,-105.149765,140,08059,Van Aredale and Harvest
1254,9052,VAN ARSDALE ELEMENTARY SCHOOL,7535 ALKIRE STREET,ARVADA,CO,80005,3039821080,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.833099,-105.1474,140,08059,Van Aredale and Harvest
1194,5222,LITTLE ELEMENTARY SCHOOL,8448 OTIS DRIVE,ARVADA,CO,80003,3039820310,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.853851,-105.068924,141,08059,Lake Arbor
1225,7114,POMONA HIGH SCHOOL,8101 WEST POMONA DRIVE,ARVADA,CO,80005,3039820710,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.848629,-105.089447,148,08059,Pomona
1164,3088,FOSTER ELEMENTARY SCHOOL,5300 SAULSBURY COURT,ARVADA,CO,80002,3039821680,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.793652,-105.076225,145,08059,Homestead Park and Columbine
1250,8432,SWANSON ELEMENTARY SCHOOL,6055 WEST 68TH AVENUE,ARVADA,CO,80003,3039820891,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.820126,-105.06292,145,08059,Homestead Park and Columbine
1221,6828,PECK ELEMENTARY SCHOOL,6495 CARR STREET,ARVADA,CO,80004,3039820590,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.81469,-105.090919,146,08059,Scenic Heights
196,5934,MISSION VIEJO ELEMENTARY SCHOOL,3855 SOUTH ALICIA PARKWAY,AURORA,CO,80013,7208868000,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.646725,-104.803719,150,08005,Mission Viejo
187,3988,HIGHLINE COMMUNITY ELEMENTARY SCHOOL,11000 EAST EXPOSITION,AURORA,CO,80012,7207472300,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.703766,-104.858803,152,08005,Exposition Park and Aurora Hills
251,458,AURORA ACADEMY CHARTER SCHOOL,10251 EAST 1ST AVE,AURORA,CO,80010,3033675983,Kindergarten,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,Y,Public School Physical Address,ARAPAHOE,39.718262,-104.868095,152,08005,Exposition Park and Aurora Hills
254,464,AURORA HILLS MIDDLE SCHOOL,1009 SOUTH UVALDA ST,AURORA,CO,80012,3033417450,6th Grade,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.69799,-104.837906,152,08005,Exposition Park and Aurora Hills
255,7232,AURORA QUEST K-8,472 SOUTH WHEELING ST,AURORA,CO,80012,3033433664,Kindergarten,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.703865,-104.834053,152,08005,Exposition Park and Aurora Hills
271,3471,GLOBAL VILLAGE ACADEMY AURORA,403 SOUTH AIRPORT BLVD,AURORA,CO,80017,3033096657,Kindergarten,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,Y,Public School Physical Address,ARAPAHOE,39.710335,-104.791328,152,08005,Exposition Park and Aurora Hills
277,4970,LANSING ELEMENTARY COMMUNITY SCHOOL,551 LANSING ST,AURORA,CO,80010,3033648297,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.723637,-104.859352,152,08005,Exposition Park and Aurora Hills
280,5298,LOTUS SCHOOL FOR EXCELLENCE,11001-A EAST ALAMEDA AVENUE,AURORA,CO,80012,3033600052,Kindergarten,12th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,Y,Public School Physical Address,ARAPAHOE,39.711216,-104.860237,152,08005,Exposition Park and Aurora Hills
281,5361,LYN KNOLL ELEMENTARY SCHOOL,12445 EAST 2ND AVE,AURORA,CO,80011,3033648455,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.718639,-104.840141,152,08005,Exposition Park and Aurora Hills
295,7932,SIXTH AVENUE ELEMENTARY SCHOOL,560 VAUGHN ST,AURORA,CO,80011,3033666019,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.724983,-104.831108,152,08005,Exposition Park and Aurora Hills
296,8078,SOUTH MIDDLE SCHOOL,12310 EAST PARKVIEW DR,AURORA,CO,80011,3033647623,6th Grade,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.722523,-104.843277,152,08005,Exposition Park and Aurora Hills
297,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING,701 SOUTH KALISPELL WAY,AURORA,CO,80017,3036960944,Kindergarten,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.702477,-104.801323,152,08005,Exposition Park and Aurora Hills
298,9189,VANGUARD CLASSICAL SCHOOL - EAST,17101 EAST OHIO DRIVE,AURORA,CO,80017,3036912384,Kindergarten,12th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,Y,Public School Physical Address,ARAPAHOE,39.70163,-104.78595,152,08005,Exposition Park and Aurora Hills
302,9140,VIRGINIA COURT ELEMENTARY SCHOOL,395 SOUTH TROY ST,AURORA,CO,80012,3033669594,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.707481,-104.840057,152,08005,Exposition Park and Aurora Hills
305,9514,WHEELING ELEMENTARY SCHOOL,472 SOUTH WHEELING ST,AURORA,CO,80012,3033448670,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.703865,-104.834053,152,08005,Exposition Park and Aurora Hills
1842,5957,MONTESSORI DEL MUNDO CHARTER SCHOOL,15503 EAST MISSISSIPPI AVE UNIT B,AURORA,CO,80017,7204322548,Preschool,4th Grade,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,ARAPAHOE,39.696743,-104.807091,152,08005,Exposition Park and Aurora Hills
177,2428,EASTRIDGE COMMUNITY ELEMENTARY SCHOOL,11777 EAST WESLEY AVENUE,AURORA,CO,80014,7207472200,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.672535,-104.851707,153,08005,Utah Park
200,6625,OVERLAND HIGH SCHOOL,12400 EAST JEWELL AVENUE,AURORA,CO,80012,7207473700,9th Grade,12th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.682003,-104.843163,153,08005,Utah Park
203,7102,POLTON COMMUNITY ELEMENTARY SCHOOL,2985 SOUTH OAKLAND STREET,AURORA,CO,80014,7207472600,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.663654,-104.85083,153,08005,Utah Park
204,7116,PONDEROSA ELEMENTARY SCHOOL,1885 SOUTH LIMA STREET,AURORA,CO,80012,7207472800,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.682762,-104.856682,153,08005,Utah Park
205,7158,PRAIRIE MIDDLE SCHOOL,12600 EAST JEWELL AVENUE,AURORA,CO,80012,7207473000,6th Grade,8th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.682003,-104.841164,153,08005,Utah Park
206,6619,PRAIRIE PRESCHOOL,12600 EAST JEWELL AVE,AURORA,CO,80012,7205544000,Preschool,Preschool,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.682003,-104.841164,153,08005,Utah Park
218,9108,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,1433 SOUTH OAKLAND STREET,AURORA,CO,80012,7207472000,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.690662,-104.851364,153,08005,Utah Park
257,213,AXL ACADEMY,14100 EAST JEWELL AVENUE,AURORA,CO,80012,3033770758,Preschool,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,Y,Public School Physical Address,ARAPAHOE,39.682045,-104.824127,153,08005,Utah Park
259,1470,CENTURY ELEMENTARY SCHOOL,2500 SOUTH GRANBY WAY,AURORA,CO,80014,3037454424,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.672009,-104.810791,153,08005,Utah Park
270,3354,GATEWAY HIGH SCHOOL,1300 SOUTH SABLE BLVD,AURORA,CO,80012,3037557160,9th Grade,12th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.69268,-104.819191,153,08005,Utah Park
273,4270,IOWA ELEMENTARY SCHOOL,16701 EAST IOWA AVE,AURORA,CO,80017,3037513660,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.687298,-104.794014,153,08005,Utah Park
275,4426,JEWELL ELEMENTARY SCHOOL,14601 EAST JEWELL AVE,AURORA,CO,80012,3037518862,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.68214,-104.817711,153,08005,Utah Park
158,348,ARROWHEAD ELEMENTARY SCHOOL,19100 EAST BATES AVENUE,AURORA,CO,80013,7208862800,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.664192,-104.767319,154,08005,Olympic Park
191,4276,INDEPENDENCE ELEMENTARY SCHOOL,4700 SOUTH MEMPHIS STREET,AURORA,CO,80015,7208868200,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.632103,-104.798546,154,08005,Olympic Park
192,4280,INDIAN RIDGE ELEMENTARY SCHOOL,16501 EAST PROGRESS DRIVE,AURORA,CO,80015,7208868400,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.620655,-104.796089,154,08005,Olympic Park
193,4975,LAREDO MIDDLE SCHOOL,5000 SOUTH LAREDO STREET,AURORA,CO,80015,7208865000,6th Grade,8th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.626419,-104.804016,154,08005,Olympic Park
198,6367,OPTIONS SCHOOL,16500 E. SMOKEY HILL ROAD,AURORA,CO,80015,7208867380,Kindergarten,12th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.627171,-104.795021,154,08005,Olympic Park
211,8020,SMOKY HILL HIGH SCHOOL,16100 EAST SMOKY HILL ROAD,AURORA,CO,80015,7208865300,9th Grade,12th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.628761,-104.799591,154,08005,Olympic Park
261,1800,COLUMBIA MIDDLE SCHOOL,17600 EAST COLUMBIA AVE,AURORA,CO,80013,3036906570,6th Grade,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.661278,-104.783485,154,08005,Olympic Park
